0;0.01660347;0.08621773;-0.027554236;0.48394418;0.08970939;-0.014984084;0.53302026;0.06376581;-0.021639246;0.50273037;0.032786652;-0.005806153;0.5306245;0.024990337;0.0023023174;0.55827427;0.011436658;0.01377672;0.5687125;0.075113505;-0.022601957;0.5045084;0.062435586;0.0066134087;0.55914354;0.06099289;0.010723634;0.60163474;0.05760515;0.0023272585;0.6246287;0.055611935;-0.0052885367;0.63739496;0.08333649;-0.025032023;0.50443006;0.08383596;0.00097559235;0.5610708;0.080044225;-0.0030354548;0.60885066;0.07314503;-0.016376529;0.63070434;0.06788596;-0.027121324;0.6421261;0.09411888;-0.028574225;0.50490004;0.09990058;-0.011592658;0.56243104;0.09631114;-0.016144693;0.6045583;0.08821345;-0.02895799;0.6221367;0.0817631;-0.03977743;0.6345196;0.10150705;-0.03414618;0.505068;0.114758804;-0.026159028;0.5600425;0.1146184;-0.029218465;0.58787644;0.11079598;-0.039461613;0.6024418;0.10382672;-0.047846206;0.6118596;
1;0.05330944;0.09080079;-0.0278819;0.48351884;0.09555004;-0.013499121;0.5321653;0.06901356;-0.022445442;0.5029936;0.038548145;-0.008500821;0.5327695;0.030506995;-0.0008359055;0.5607114;0.016261427;0.009593684;0.5712871;0.0803902;-0.022766052;0.50435954;0.06832516;0.007772598;0.5586283;0.068565294;0.01560611;0.60078394;0.066607736;0.009265211;0.62461275;0.06548847;0.002650605;0.6380455;0.08864054;-0.02478226;0.5040778;0.09005043;0.0031859765;0.5599439;0.08859263;0.0016497081;0.60784125;0.08307032;-0.011370777;0.6303762;0.07846832;-0.022370407;0.6418779;0.099508256;-0.027778711;0.5042838;0.10673443;-0.008654431;0.56102264;0.10516842;-0.011912726;0.603121;0.09799488;-0.025191994;0.6208057;0.09191627;-0.036850292;0.63272595;0.10714806;-0.033006124;0.50432813;0.12212283;-0.022632923;0.5584444;0.12327272;-0.024761165;0.5862456;0.12005659;-0.035272226;0.6010156;0.113039844;-0.044193015;0.60995424;
2;0.08662367;0.09126664;-0.026760366;0.48461327;0.09671195;-0.008981837;0.53203785;0.07036664;-0.02425592;0.5054314;0.040191695;-0.014858749;0.53737706;0.03229608;-0.0076832646;0.5655576;0.016756352;0.0003149138;0.57645553;0.08164393;-0.02242928;0.50591487;0.06797947;0.00860185;0.5596286;0.06975639;0.020358;0.60093445;0.070695326;0.016032148;0.62528175;0.07175249;0.010515792;0.6392172;0.09005516;-0.02293704;0.5050874;0.090225466;0.00804561;0.55943143;0.09248948;0.009344489;0.6072231;0.090968214;-0.0033935688;0.6306171;0.0890441;-0.014867985;0.6424471;0.10124251;-0.023909366;0.50458527;0.10885894;-0.00053385936;0.5596919;0.11103826;-0.0015613291;0.60164076;0.10743245;-0.015604736;0.6198763;0.10389451;-0.02859357;0.63159907;0.109693974;-0.027671766;0.5042513;0.12631062;-0.0116364565;0.5564935;0.12986152;-0.011750492;0.5841173;0.12929657;-0.022469357;0.59932894;0.12378918;-0.032672532;0.60804605;
3;0.117967606;0.10095014;-0.034237087;0.48353916;0.102076754;-0.0063723503;0.52605695;0.0834133;-0.037088;0.5071969;0.055237737;-0.03572634;0.5422534;0.046084084;-0.028043495;0.57079834;0.0320969;-0.026208447;0.5851949;0.092508264;-0.030385662;0.5053712;0.07128964;0.00200408;0.5558593;0.06886432;0.024352575;0.592552;0.07309383;0.027443636;0.61678475;0.07761899;0.026169848;0.63113165;0.10005296;-0.027261756;0.5030728;0.09103015;0.011722628;0.5517598;0.09556809;0.027592756;0.59642076;0.10230934;0.021977417;0.62177134;0.10710434;0.013231287;0.63510656;0.11028973;-0.023233254;0.5006412;0.11155632;0.0129613625;0.5497725;0.11738143;0.025413677;0.5887263;0.12290726;0.01583758;0.6092871;0.12718736;0.004549568;0.6226351;0.11943682;-0.022824658;0.49926525;0.13192192;0.010146086;0.54422206;0.13876356;0.019978434;0.5685971;0.14559366;0.013944528;0.5850424;0.14634833;0.003830427;0.59553266;
4;0.15084314;0.10867758;-0.0408957;0.481026;0.10735117;-0.010541634;0.5216532;0.09160836;-0.044129457;0.5049576;0.06345712;-0.043448314;0.5401279;0.05287836;-0.035630222;0.5684184;0.039329093;-0.034575876;0.58313507;0.09999699;-0.036692254;0.50262785;0.076067016;-0.0033921972;0.55137795;0.06929257;0.021942478;0.58557516;0.07210732;0.027782815;0.6095483;0.07636807;0.027849866;0.6240994;0.107184924;-0.03299489;0.5000347;0.09464143;0.008346628;0.5465097;0.09578716;0.030733218;0.58852196;0.102420986;0.02975743;0.6145169;0.10791387;0.023477422;0.62894297;0.11696774;-0.028134424;0.49721926;0.114932686;0.01176266;0.54418206;0.11814931;0.03037021;0.58088356;0.12442589;0.025425544;0.6028255;0.12990306;0.017538128;0.6180231;0.12602003;-0.026915703;0.4956897;0.13560037;0.010240888;0.5380867;0.1417909;0.024127226;0.56079125;0.14982331;0.022083106;0.5777225;0.15236665;0.014310666;0.58978045;
5;0.18656492;0.11442783;-0.041213218;0.4804144;0.1099149;-0.011904351;0.5214673;0.09651132;-0.045889467;0.5032563;0.06681351;-0.04759653;0.5372653;0.05362372;-0.042241786;0.5652707;0.039404146;-0.04284746;0.57926995;0.10464723;-0.038037814;0.5015397;0.07698116;-0.0069101388;0.54992217;0.06490658;0.018648064;0.5831624;0.06389195;0.026226776;0.60685444;0.0661241;0.027422136;0.6218188;0.11177073;-0.03397167;0.49938577;0.09506547;0.006260374;0.54625905;0.090182096;0.03285962;0.5872451;0.09170977;0.040473565;0.61283594;0.09473971;0.040283114;0.62916327;0.121439606;-0.02862083;0.4971634;0.11512442;0.011171609;0.5449751;0.112277746;0.035871267;0.5800762;0.11376945;0.04399344;0.6020165;0.1158297;0.048492037;0.6190048;0.13048895;-0.026975522;0.49608773;0.1361661;0.010557229;0.5393481;0.1393194;0.030218696;0.56136143;0.1453835;0.039277837;0.5764645;0.14852816;0.04346239;0.589833;
6;0.23157024;0.11559989;-0.035820536;0.48456764;0.110444106;-0.007879515;0.5266385;0.0969122;-0.040997483;0.5062687;0.06624033;-0.044308644;0.53948337;0.051011633;-0.042256966;0.56725806;0.0365938;-0.044292312;0.5807296;0.10528775;-0.033335004;0.5053425;0.07668086;-0.0035473728;0.55431056;0.06028584;0.020116566;0.58758956;0.055216927;0.02807659;0.61069965;0.05482621;0.02962985;0.6257748;0.1125784;-0.029393418;0.50369453;0.0949098;0.010054339;0.5519583;0.08407935;0.041015074;0.59018505;0.08013862;0.05551707;0.6123236;0.079511;0.060939617;0.6279455;0.12244674;-0.024251064;0.5021353;0.1145229;0.015940223;0.55129963;0.10388915;0.047347255;0.57894427;0.10054786;0.061754715;0.5971739;0.09880471;0.0717888;0.6115597;0.13157453;-0.022857307;0.5014492;0.1355954;0.015453004;0.54482687;0.13219604;0.04482369;0.5587042;0.1351271;0.06029182;0.56964266;0.13635385;0.06923699;0.58081704;
7;0.26557732;0.11847942;-0.033772387;0.4877296;0.11228843;-0.0059325392;0.52991474;0.099209286;-0.038874105;0.50868315;0.06794879;-0.043077543;0.54136294;0.051476866;-0.042881858;0.5685374;0.03626501;-0.04587569;0.58096814;0.107624225;-0.03128806;0.5081837;0.07774359;-0.0015856414;0.55666065;0.059243634;0.021837616;0.58931017;0.052230567;0.030426769;0.6117166;0.050551124;0.032398064;0.62665004;0.11496055;-0.027397748;0.506854;0.09603329;0.0121615855;0.5549544;0.08256318;0.044869386;0.5910506;0.0769523;0.06079527;0.61185074;0.07519221;0.06717618;0.62701863;0.12488074;-0.022341732;0.5057076;0.11560577;0.01827031;0.5547074;0.10273069;0.05136924;0.5790375;0.09823313;0.06671925;0.59622085;0.095646165;0.07740238;0.61002207;0.13404042;-0.021044297;0.50530314;0.13682085;0.017616637;0.54810894;0.1315861;0.049591213;0.5579297;0.13376331;0.066720344;0.5672212;0.13473219;0.07616991;0.5780439;
8;0.30263758;0.11878238;-0.030490356;0.4911466;0.11078271;-0.0023720083;0.53306997;0.099210866;-0.03573203;0.5112612;0.067891255;-0.04191371;0.54369277;0.050366737;-0.044629164;0.57017696;0.034708545;-0.049273595;0.5815276;0.107388176;-0.027998552;0.51114726;0.07530907;0.0014913213;0.5586994;0.052996233;0.025230613;0.5890424;0.043335073;0.03478903;0.6100684;0.03998379;0.03746885;0.6246065;0.11461989;-0.023972731;0.51012003;0.09322414;0.015823236;0.55745995;0.07561257;0.050377924;0.5904084;0.06749251;0.068037756;0.60892254;0.06409539;0.0757406;0.6231695;0.12440146;-0.018743664;0.5093602;0.11273801;0.02240485;0.557637;0.09748345;0.05637194;0.5792167;0.0916177;0.07254183;0.59525484;0.08812068;0.08358332;0.60863113;0.13354665;-0.017292315;0.50921774;0.13421535;0.021923572;0.55139023;0.12736678;0.054724135;0.559001;0.12906273;0.072309434;0.56823957;0.12994987;0.080787756;0.5799331;
9;0.33550406;0.11847197;-0.029453797;0.49316075;0.110231295;-0.0012090562;0.5349196;0.09926716;-0.03498609;0.51335055;0.06853949;-0.04209714;0.54626286;0.050883062;-0.04617997;0.572602;0.035351798;-0.05167612;0.5837281;0.10724149;-0.027077112;0.51316607;0.07486107;0.0020962853;0.5608192;0.05126765;0.025864238;0.5902557;0.04096652;0.03560247;0.6108986;0.03729518;0.03844638;0.6253343;0.114357024;-0.022899266;0.51207364;0.0923667;0.016909348;0.55931586;0.073168285;0.051958416;0.5910326;0.064158805;0.070102006;0.60867745;0.060271997;0.078221895;0.62256444;0.12399519;-0.01745991;0.5112216;0.11182031;0.023952628;0.5592242;0.095807955;0.058063075;0.5799138;0.0896814;0.07441292;0.59571564;0.086170666;0.0853152;0.6092669;0.13310455;-0.015809044;0.51098603;0.13335869;0.023688048;0.5528422;0.12621245;0.056242682;0.56038713;0.12792487;0.07371422;0.5698527;0.1289892;0.081826754;0.5818071;
